chrom	start	end	gene	strand	left_gene	left_gene_relationship	left_gene_dist	right_gene	right_gene_relationship	right_gene_dist
chr10	519331	521296	YJR045C	-	YJR044C	sequential	452	YJR046W	diverging	445
chr10	521741	523556	YJR046W	+	YJR045C	diverging	445	YJR047C	converging	1045
chr10	524601	525075	YJR047C	-	YJR046W	converging	1045	YJR048W	diverging	953
chr10	526028	526358	YJR048W	+	YJR047C	diverging	953	YJR049C	converging	219
chr10	526577	528170	YJR049C	-	YJR048W	converging	219	YJR050W	diverging	220
chr10	528390	529098	YJR050W	+	YJR049C	diverging	220	YJR051W	sequential	456
chr10	529554	531060	YJR051W	+	YJR050W	sequential	456	YJR052W	sequential	695
chr10	531755	533453	YJR052W	+	YJR051W	sequential	695	YJR053W	sequential	267
chr10	533720	535445	YJR053W	+	YJR052W	sequential	267	YJR054W	sequential	304
chr10	535749	537243	YJR054W	+	YJR053W	sequential	304	YJR055W	sequential	1222
chr10	538465	538960	YJR055W	+	YJR054W	sequential	1222	YJR056C	converging	2525
chr10	541485	542196	YJR056C	-	YJR055W	converging	2525	YJR057W	diverging	1559
chr10	543755	544406	YJR057W	+	YJR056C	diverging	1559	YJR058C	converging	19
chr10	544425	544869	YJR058C	-	YJR057W	converging	19	YJR059W	diverging	611
chr10	545480	547937	YJR059W	+	YJR058C	diverging	611	YJR060W	sequential	515
chr10	548452	549508	YJR060W	+	YJR059W	sequential	515	YJR061W	sequential	696
chr10	550204	553012	YJR061W	+	YJR060W	sequential	696	YJR062C	converging	157
chr10	553169	554543	YJR062C	-	YJR061W	converging	157	YJR063W	diverging	345
chr10	554888	555266	YJR063W	+	YJR062C	diverging	345	YJR064W	sequential	341
chr10	555607	557296	YJR064W	+	YJR063W	sequential	341	YJR065C	converging	206
chr10	557502	558852	YJR065C	-	YJR064W	converging	206	YJR066W	diverging	257
chr10	559109	566522	YJR066W	+	YJR065C	diverging	257	YJR067C	converging	190
chr10	566712	567138	YJR067C	-	YJR066W	converging	190	YJR068W	diverging	198
chr10	567336	568398	YJR068W	+	YJR067C	diverging	198	YJR069C	converging	101
chr10	568499	569093	YJR069C	-	YJR068W	converging	101	YJR070C	sequential	221
chr10	569314	570292	YJR070C	-	YJR069C	sequential	221	YJR072C	sequential	368
chr10	570660	571818	YJR072C	-	YJR070C	sequential	368	YJR073C	sequential	190
chr10	572008	572629	YJR073C	-	YJR072C	sequential	190	YJR074W	diverging	159
chr10	572788	573445	YJR074W	+	YJR073C	diverging	159	YJR075W	sequential	229
chr10	573674	574865	YJR075W	+	YJR074W	sequential	229	YJR076C	converging	182
chr10	575047	576295	YJR076C	-	YJR075W	converging	182	YJR077C	sequential	653
chr10	576948	577884	YJR077C	-	YJR076C	sequential	653	YJR078W	diverging	669
chr10	578553	579915	YJR078W	+	YJR077C	diverging	669	YJR079W	overlapping	-17
chr10	579898	580933	YJR079W	+	YJR078W	overlapping	-17	YJR080C	overlapping	-808
chr10	580125	581310	YJR080C	-	YJR079W	overlapping	-808	YJR082C	sequential	297
chr10	581607	581949	YJR082C	-	YJR080C	sequential	297	YJR083C	sequential	352
chr10	582301	583231	YJR083C	-	YJR082C	sequential	352	YJR084W	diverging	195
chr10	583426	584698	YJR084W	+	YJR083C	diverging	195	YJR085C	converging	115
chr10	584813	585131	YJR085C	-	YJR084W	converging	115	YJR086W	diverging	630
chr10	585761	586094	YJR086W	+	YJR085C	diverging	630	YJR088C	converging	94
chr10	586188	587067	YJR088C	-	YJR086W	converging	94	YJR089W	diverging	344
chr10	587411	590276	YJR089W	+	YJR088C	diverging	344	YJR090C	converging	289
chr10	590565	594021	YJR090C	-	YJR089W	converging	289	YJR091C	sequential	733
chr10	594754	598030	YJR091C	-	YJR090C	sequential	733	YJR092W	diverging	782
chr10	598812	602775	YJR092W	+	YJR091C	diverging	782	YJR093C	converging	141
chr10	602916	603900	YJR093C	-	YJR092W	converging	141	YJR094C	sequential	365
chr10	604265	605348	YJR094C	-	YJR093C	sequential	365	YJR094W-A	diverging	2653
chr10	608001	608555	YJR094W-A	+	YJR094C	diverging	2653	YJR095W	sequential	914
chr10	609469	610438	YJR095W	+	YJR094W-A	sequential	914	YJR096W	sequential	453
chr10	610891	611740	YJR096W	+	YJR095W	sequential	453	YJR097W	sequential	369
chr10	612109	612628	YJR097W	+	YJR096W	sequential	369	YJR098C	converging	254
chr10	612882	614850	YJR098C	-	YJR097W	converging	254	YJR099W	diverging	419
chr10	615269	615980	YJR099W	+	YJR098C	diverging	419	YJR100C	converging	64
chr10	616044	617028	YJR100C	-	YJR099W	converging	64	YJR101W	diverging	899
chr10	617927	618728	YJR101W	+	YJR100C	diverging	899	YJR102C	converging	122
chr10	618850	619459	YJR102C	-	YJR101W	converging	122	YJR103W	diverging	988
chr10	620447	622142	YJR103W	+	YJR102C	diverging	988	YJR104C	converging	100
chr10	622242	622707	YJR104C	-	YJR103W	converging	100	YJR105W	diverging	566
chr10	623273	624296	YJR105W	+	YJR104C	diverging	566	YJR106W	sequential	234
chr10	624530	626708	YJR106W	+	YJR105W	sequential	234	YJR107W	sequential	325
chr10	627033	628020	YJR107W	+	YJR106W	sequential	325	YJR108W	sequential	386
chr10	628406	628778	YJR108W	+	YJR107W	sequential	386	YJR109C	converging	501
chr10	629279	632636	YJR109C	-	YJR108W	converging	501	YJR110W	diverging	673
chr10	633309	635376	YJR110W	+	YJR109C	diverging	673	YJR111C	converging	173
chr10	635549	636401	YJR111C	-	YJR110W	converging	173	YJR112W	diverging	323
chr10	636724	637330	YJR112W	+	YJR111C	diverging	323	YJR112W-A	sequential	154
chr10	637484	637863	YJR112W-A	+	YJR112W	sequential	154	YJR113C	converging	63
chr10	637926	638670	YJR113C	-	YJR112W-A	converging	63	YJR114W	overlapping	-317
chr10	638353	638746	YJR114W	+	YJR113C	overlapping	-317	YJR115W	sequential	890
chr10	639636	640146	YJR115W	+	YJR114W	sequential	890	YJR116W	sequential	373
chr10	640519	641359	YJR116W	+	YJR115W	sequential	373	YJR117W	sequential	342
chr10	641701	643063	YJR117W	+	YJR116W	sequential	342	YJR118C	converging	121
chr10	643184	643796	YJR118C	-	YJR117W	converging	121	YJR119C	sequential	202
chr10	643998	646185	YJR119C	-	YJR118C	sequential	202	YJR120W	diverging	635
chr10	646820	647171	YJR120W	+	YJR119C	diverging	635	YJR121W	sequential	130
chr10	647301	648837	YJR121W	+	YJR120W	sequential	130	YJR122W	sequential	633
chr10	649470	650964	YJR122W	+	YJR121W	sequential	633	YJR123W	sequential	631
chr10	651595	652273	YJR123W	+	YJR122W	sequential	631	YJR124C	converging	313
chr10	652586	653933	YJR124C	-	YJR123W	converging	313	YJR125C	sequential	498
chr10	654431	655658	YJR125C	-	YJR124C	sequential	498	YJR126C	sequential	290
chr10	655948	658384	YJR126C	-	YJR125C	sequential	290	YJR127C	sequential	227
chr10	658611	662754	YJR127C	-	YJR126C	sequential	227	YJR129C	sequential	940
chr10	663694	664714	YJR129C	-	YJR127C	sequential	940	YJR130C	sequential	198
chr10	664912	666832	YJR130C	-	YJR129C	sequential	198	YJR131W	diverging	506
chr10	667338	668988	YJR131W	+	YJR130C	diverging	506	YJR132W	sequential	228
chr10	669216	672363	YJR132W	+	YJR131W	sequential	228	YJR133W	sequential	322
chr10	672685	673315	YJR133W	+	YJR132W	sequential	322	YJR134C	converging	108
chr10	673423	675547	YJR134C	-	YJR133W	converging	108	YJR135C	sequential	206
chr10	675753	676473	YJR135C	-	YJR134C	sequential	206	YJR135W-A	diverging	192
chr10	676665	676929	YJR135W-A	+	YJR135C	diverging	192	YJR136C	converging	206
chr10	677135	678401	YJR136C	-	YJR135W-A	converging	206	YJR137C	sequential	250
chr10	678651	682980	YJR137C	-	YJR136C	sequential	250	YJR138W	diverging	1281
chr10	684261	689016	YJR138W	+	YJR137C	diverging	1281	YJR139C	converging	123
chr10	689139	690219	YJR139C	-	YJR138W	converging	123	YJR140C	sequential	225
chr10	690444	695391	YJR140C	-	YJR139C	sequential	225	YJR141W	diverging	209
chr10	695600	696644	YJR141W	+	YJR140C	diverging	209	YJR142W	sequential	191
chr10	696835	697864	YJR142W	+	YJR141W	sequential	191	YJR143C	converging	156
chr10	698020	700309	YJR143C	-	YJR142W	converging	156	YJR144W	diverging	267
chr10	700576	701386	YJR144W	+	YJR143C	diverging	267	YJR145C	converging	335
chr10	701721	702763	YJR145C	-	YJR144W	converging	335	YJR147W	diverging	1127
chr10	703890	704967	YJR147W	+	YJR145C	diverging	1127	YJR148W	sequential	471
chr10	705438	706569	YJR148W	+	YJR147W	sequential	471	YJR149W	sequential	285
chr10	706854	708069	YJR149W	+	YJR148W	sequential	285	YJR150C	converging	436
chr10	708505	709402	YJR150C	-	YJR149W	converging	436	YJR151C	sequential	2547
chr10	711949	715435	YJR151C	-	YJR150C	sequential	2547	YJR151W-A	diverging	1839
chr10	717274	717325	YJR151W-A	+	YJR151C	diverging	1839	YJR152W	sequential	2035
chr10	719360	720992	YJR152W	+	YJR151W-A	sequential	2035	YJR153W	sequential	1517
chr10	722509	723595	YJR153W	+	YJR152W	sequential	1517	YJR154W	sequential	1883
chr10	725478	726519	YJR154W	+	YJR153W	sequential	1883	YJR155W	sequential	580
chr10	727099	727966	YJR155W	+	YJR154W	sequential	580	YJR156C	converging	302
chr10	728268	729291	YJR156C	-	YJR155W	converging	302	YJR158W	diverging	2843
chr10	732134	733838	YJR158W	+	YJR156C	diverging	2843	YJR159W	sequential	1900
chr10	735738	736812	YJR159W	+	YJR158W	sequential	1900	YJR160C	converging	890
chr10	737702	739511	YJR160C	-	YJR159W	converging	890	YJR161C	sequential	3031
chr10	742542	743694	YJR161C	-	YJR160C	sequential	3031		last	-1
chr11	1810	2182	YKL224C	-		first	1810	YKL222C	sequential	1321
chr11	3503	5621	YKL222C	-	YKL224C	sequential	1321	YKL221W	diverging	486
chr11	6107	7529	YKL221W	+	YKL222C	diverging	486	YKL220C	converging	1562
chr11	9091	11227	YKL220C	-	YKL221W	converging	1562	YKL219W	diverging	3257
chr11	14484	15708	YKL219W	+	YKL220C	diverging	3257	YKL218C	converging	1650
chr11	17358	18339	YKL218C	-	YKL219W	converging	1650	YKL217W	diverging	3894
chr11	22233	24084	YKL217W	+	YKL218C	diverging	3894	YKL216W	sequential	1131
chr11	25215	26160	YKL216W	+	YKL217W	sequential	1131	YKL215C	converging	667
chr11	26827	30688	YKL215C	-	YKL216W	converging	667	YKL214C	sequential	394
chr11	31082	31694	YKL214C	-	YKL215C	sequential	394	YKL213C	sequential	266
chr11	31960	34108	YKL213C	-	YKL214C	sequential	266	YKL212W	diverging	435
chr11	34543	36415	YKL212W	+	YKL213C	diverging	435	YKL211C	converging	284
chr11	36699	38154	YKL211C	-	YKL212W	converging	284	YKL210W	diverging	1009
chr11	39163	42238	YKL210W	+	YKL211C	diverging	1009	YKL209C	converging	185
chr11	42423	46296	YKL209C	-	YKL210W	converging	185	YKL208W	diverging	861
chr11	47157	47973	YKL208W	+	YKL209C	diverging	861	YKL207W	sequential	134
chr11	48107	48890	YKL207W	+	YKL208W	sequential	134	YKL206C	converging	115
chr11	49005	49809	YKL206C	-	YKL207W	converging	115	YKL205W	diverging	241
chr11	50050	53353	YKL205W	+	YKL206C	diverging	241	YKL204W	sequential	350
chr11	53703	55602	YKL204W	+	YKL205W	sequential	350	YKL203C	converging	332
chr11	55934	63356	YKL203C	-	YKL204W	converging	332	YKL201C	sequential	570
chr11	63926	67463	YKL201C	-	YKL203C	sequential	570	YKL198C	sequential	806
chr11	68269	70219	YKL198C	-	YKL201C	sequential	806	YKL197C	sequential	515
chr11	70734	73866	YKL197C	-	YKL198C	sequential	515	YKL196C	sequential	1066
chr11	74932	75535	YKL196C	-	YKL197C	sequential	1066	YKL195W	diverging	286
chr11	75821	77033	YKL195W	+	YKL196C	diverging	286	YKL194C	converging	225
chr11	77258	78647	YKL194C	-	YKL195W	converging	225	YKL193C	sequential	219
chr11	78866	79883	YKL193C	-	YKL194C	sequential	219	YKL192C	sequential	277
chr11	80160	80538	YKL192C	-	YKL193C	sequential	277	YKL191W	diverging	497
chr11	81035	82640	YKL191W	+	YKL192C	diverging	497	YKL190W	sequential	307
chr11	82947	83551	YKL190W	+	YKL191W	sequential	307	YKL189W	sequential	1153
chr11	84704	85904	YKL189W	+	YKL190W	sequential	1153	YKL188C	converging	321
chr11	86225	88787	YKL188C	-	YKL189W	converging	321	YKL187C	sequential	497
chr11	89284	91537	YKL187C	-	YKL188C	sequential	497	YKL186C	sequential	1207
chr11	92744	93299	YKL186C	-	YKL187C	sequential	1207	YKL185W	diverging	1200
chr11	94499	96266	YKL185W	+	YKL186C	diverging	1200	YKL184W	sequential	491
chr11	96757	98158	YKL184W	+	YKL185W	sequential	491	YKL183C-A	converging	237
chr11	98395	98608	YKL183C-A	-	YKL184W	converging	237	YKL183W	diverging	113
chr11	98721	99642	YKL183W	+	YKL183C-A	diverging	113	YKL182W	sequential	1029
chr11	100671	106827	YKL182W	+	YKL183W	sequential	1029	YKL181W	sequential	489
chr11	107316	108600	YKL181W	+	YKL182W	sequential	489	YKL180W	sequential	669
chr11	109269	110130	YKL180W	+	YKL181W	sequential	669	YKL179C	converging	334
chr11	110464	112504	YKL179C	-	YKL180W	converging	334	YKL178C	sequential	711
chr11	113215	114628	YKL178C	-	YKL179C	sequential	711	YKL176C	sequential	872
chr11	115500	117987	YKL176C	-	YKL178C	sequential	872	YKL175W	diverging	806
chr11	118793	120305	YKL175W	+	YKL176C	diverging	806	YKL174C	converging	75
chr11	120380	122237	YKL174C	-	YKL175W	converging	75	YKL173W	diverging	280
chr11	122517	125544	YKL173W	+	YKL174C	diverging	280	YKL172W	sequential	215
chr11	125759	127043	YKL172W	+	YKL173W	sequential	215	YKL171W	sequential	432
chr11	127475	130262	YKL171W	+	YKL172W	sequential	432	YKL170W	sequential	372
chr11	130634	131051	YKL170W	+	YKL171W	sequential	372	YKL168C	converging	237
chr11	131288	133493	YKL168C	-	YKL170W	converging	237	YKL167C	sequential	228
chr11	133721	134135	YKL167C	-	YKL168C	sequential	228	YKL166C	sequential	374
chr11	134509	135706	YKL166C	-	YKL167C	sequential	374	YKL165C	sequential	2226
chr11	137932	140692	YKL165C	-	YKL166C	sequential	2226	YKL164C	sequential	1102
chr11	141794	142820	YKL164C	-	YKL165C	sequential	1102	YKL163W	diverging	1581
chr11	144401	145379	YKL163W	+	YKL164C	diverging	1581	YKL162C	converging	2251
chr11	147630	148839	YKL162C	-	YKL163W	converging	2251	YKL161C	sequential	547
chr11	149386	150688	YKL161C	-	YKL162C	sequential	547	YKL160W	diverging	2581
chr11	153269	153707	YKL160W	+	YKL161C	diverging	2581	YKL159C	converging	109
chr11	153816	154452	YKL159C	-	YKL160W	converging	109	YKL157W	diverging	539
chr11	154991	158182	YKL157W	+	YKL159C	diverging	539	YKL156W	sequential	432
chr11	158614	159213	YKL156W	+	YKL157W	sequential	432	YKL155C	converging	243
chr11	159456	161343	YKL155C	-	YKL156W	converging	243	YKL154W	diverging	258
chr11	161601	162336	YKL154W	+	YKL155C	diverging	258	YKL152C	converging	1306
chr11	163642	164386	YKL152C	-	YKL154W	converging	1306	YKL151C	sequential	531
chr11	164917	165931	YKL151C	-	YKL152C	sequential	531	YKL150W	diverging	613
chr11	166544	167453	YKL150W	+	YKL151C	diverging	613	YKL149C	converging	159
chr11	167612	168830	YKL149C	-	YKL150W	converging	159	YKL148C	sequential	377
chr11	169207	171130	YKL148C	-	YKL149C	sequential	377	YKL146W	diverging	653
chr11	171783	173862	YKL146W	+	YKL148C	diverging	653	YKL145W	sequential	351
chr11	174213	175617	YKL145W	+	YKL146W	sequential	351	YKL144C	converging	226
chr11	175843	176482	YKL144C	-	YKL145W	converging	226	YKL143W	diverging	299
chr11	176781	178173	YKL143W	+	YKL144C	diverging	299	YKL142W	sequential	342
chr11	178515	179175	YKL142W	+	YKL143W	sequential	342	YKL141W	sequential	492
chr11	179667	180264	YKL141W	+	YKL142W	sequential	492	YKL140W	sequential	515
chr11	180779	182426	YKL140W	+	YKL141W	sequential	515	YKL139W	sequential	532
chr11	182958	184545	YKL139W	+	YKL140W	sequential	532	YKL138C-A	converging	258
chr11	184803	185013	YKL138C-A	-	YKL139W	converging	258	YKL138C	sequential	273
chr11	185286	185682	YKL138C	-	YKL138C-A	sequential	273	YKL137W	diverging	301
chr11	185983	186295	YKL137W	+	YKL138C	diverging	301	YKL135C	converging	167
chr11	186462	188643	YKL135C	-	YKL137W	converging	167	YKL134C	sequential	483
chr11	189126	191439	YKL134C	-	YKL135C	sequential	483	YKL133C	sequential	236
chr11	191675	193067	YKL133C	-	YKL134C	sequential	236	YKL132C	sequential	503
chr11	193570	194863	YKL132C	-	YKL133C	sequential	503	YKL130C	sequential	421
chr11	195284	196025	YKL130C	-	YKL132C	sequential	421	YKL129C	sequential	320
chr11	196345	200161	YKL129C	-	YKL130C	sequential	320	YKL128C	sequential	364
chr11	200525	201413	YKL128C	-	YKL129C	sequential	364	YKL127W	diverging	1769
chr11	203182	204895	YKL127W	+	YKL128C	diverging	1769	YKL126W	sequential	453
chr11	205348	207391	YKL126W	+	YKL127W	sequential	453	YKL125W	sequential	497
chr11	207888	209772	YKL125W	+	YKL126W	sequential	497	YKL124W	sequential	462
chr11	210234	211974	YKL124W	+	YKL125W	sequential	462	YKL122C	converging	162
chr11	212136	212640	YKL122C	-	YKL124W	converging	162	YKL121W	diverging	1143
chr11	213783	216342	YKL121W	+	YKL122C	diverging	1143	YKL120W	sequential	643
chr11	216985	217960	YKL120W	+	YKL121W	sequential	643	YKL119C	converging	251
chr11	218211	218859	YKL119C	-	YKL120W	converging	251	YKL117W	diverging	1106
chr11	219965	220616	YKL117W	+	YKL119C	diverging	1106	YKL116C	converging	369
chr11	220985	222542	YKL116C	-	YKL117W	converging	369	YKL114C	sequential	451
chr11	222993	224097	YKL114C	-	YKL116C	sequential	451	YKL113C	sequential	271
chr11	224368	225517	YKL113C	-	YKL114C	sequential	271	YKL112W	diverging	694
chr11	226211	228407	YKL112W	+	YKL113C	diverging	694	YKL110C	converging	173
chr11	228580	229522	YKL110C	-	YKL112W	converging	173	YKL109W	diverging	2346
chr11	231868	233533	YKL109W	+	YKL110C	diverging	2346	YKL108W	sequential	534
chr11	234067	235429	YKL108W	+	YKL109W	sequential	534	YKL107W	sequential	353
chr11	235782	236712	YKL107W	+	YKL108W	sequential	353	YKL106C-A	converging	76
chr11	236788	236908	YKL106C-A	-	YKL107W	converging	76	YKL106W	diverging	269
chr11	237177	238533	YKL106W	+	YKL106C-A	diverging	269	YKL105C	converging	293
chr11	238826	242225	YKL105C	-	YKL106W	converging	293	YKL104C	sequential	636
chr11	242861	245015	YKL104C	-	YKL105C	sequential	636	YKL103C	sequential	764
chr11	245779	247324	YKL103C	-	YKL104C	sequential	764	YKL101W	diverging	1237
chr11	248561	253118	YKL101W	+	YKL103C	diverging	1237	YKL100C	converging	220
chr11	253338	255102	YKL100C	-	YKL101W	converging	220	YKL099C	sequential	240
chr11	255342	256113	YKL099C	-	YKL100C	sequential	240	YKL098W	diverging	297
chr11	256410	257484	YKL098W	+	YKL099C	diverging	297	YKL096C-B	converging	1229
chr11	258713	258863	YKL096C-B	-	YKL098W	converging	1229	YKL096W-A	diverging	30
chr11	258893	259172	YKL096W-A	+	YKL096C-B	diverging	30	YKL096W	sequential	1600
chr11	260772	261492	YKL096W	+	YKL096W-A	sequential	1600	YKL095W	sequential	425
chr11	261917	262754	YKL095W	+	YKL096W	sequential	425	YKL094W	sequential	235
chr11	262989	263931	YKL094W	+	YKL095W	sequential	235	YKL093W	sequential	498
chr11	264429	265449	YKL093W	+	YKL094W	sequential	498	YKL092C	converging	336
chr11	265785	269100	YKL092C	-	YKL093W	converging	336	YKL091C	sequential	258
chr11	269358	270291	YKL091C	-	YKL092C	sequential	258	YKL090W	diverging	1227
chr11	271518	272850	YKL090W	+	YKL091C	diverging	1227	YKL089W	sequential	184
chr11	273034	274684	YKL089W	+	YKL090W	sequential	184	YKL088W	sequential	239
chr11	274923	276639	YKL088W	+	YKL089W	sequential	239	YKL087C	converging	190
chr11	276829	277504	YKL087C	-	YKL088W	converging	190	YKL086W	diverging	417
chr11	277921	278305	YKL086W	+	YKL087C	diverging	417	YKL085W	sequential	458
chr11	278763	279768	YKL085W	+	YKL086W	sequential	458	YKL084W	sequential	381
chr11	280149	280500	YKL084W	+	YKL085W	sequential	381	YKL082C	converging	165
chr11	280665	281970	YKL082C	-	YKL084W	converging	165	YKL081W	diverging	561
chr11	282531	284096	YKL081W	+	YKL082C	diverging	561	YKL080W	sequential	574
chr11	284670	285849	YKL080W	+	YKL081W	sequential	574	YKL079W	sequential	394
chr11	286243	288214	YKL079W	+	YKL080W	sequential	394	YKL078W	sequential	271
chr11	288485	290693	YKL078W	+	YKL079W	sequential	271	YKL077W	sequential	400
chr11	291093	292272	YKL077W	+	YKL078W	sequential	400	YKL075C	converging	324
chr11	292596	293949	YKL075C	-	YKL077W	converging	324	YKL074C	sequential	301
chr11	294250	295834	YKL074C	-	YKL075C	sequential	301	YKL073W	diverging	236
chr11	296070	298716	YKL073W	+	YKL074C	diverging	236	YKL072W	sequential	506
chr11	299222	301523	YKL072W	+	YKL073W	sequential	506	YKL071W	sequential	3231
chr11	304754	305525	YKL071W	+	YKL072W	sequential	3231	YKL070W	sequential	326
chr11	305851	306361	YKL070W	+	YKL071W	sequential	326	YKL069W	sequential	564
chr11	306925	307468	YKL069W	+	YKL070W	sequential	564	YKL068W-A	sequential	1378
chr11	308846	309083	YKL068W-A	+	YKL069W	sequential	1378	YKL068W	sequential	756
chr11	309839	312719	YKL068W	+	YKL068W-A	sequential	756	YKL067W	sequential	1733
chr11	314452	314914	YKL067W	+	YKL068W	sequential	1733	YKL065C	converging	1163
chr11	316077	316698	YKL065C	-	YKL067W	converging	1163	YKL064W	diverging	706
chr11	317404	320314	YKL064W	+	YKL065C	diverging	706	YKL063C	converging	341
chr11	320655	321159	YKL063C	-	YKL064W	converging	341	YKL062W	diverging	1709
chr11	322868	324761	YKL062W	+	YKL063C	diverging	1709	YKL061W	sequential	650
chr11	325411	325753	YKL061W	+	YKL062W	sequential	650	YKL060C	converging	295
chr11	326048	327128	YKL060C	-	YKL061W	converging	295	YKL059C	sequential	630
