"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2011,7,"OO","SkyWest Airlines Inc.","HPN","White Plains, NY: Westchester County",115.00,42.00,16.04,2.32,11.16,0.00,12.48,9.00,1.00,2654.00,826.00,323.00,654.00,0.00,851.00,
2011,7,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International  Carl Jones",64.00,12.00,5.39,1.14,1.83,0.00,3.63,5.00,0.00,587.00,224.00,87.00,81.00,0.00,195.00,
2011,7,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Dulles International",155.00,66.00,11.24,1.83,28.11,0.56,24.25,8.00,1.00,3574.00,989.00,158.00,973.00,9.00,1445.00,
2011,7,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: Houston Intercontinental",1586.00,466.00,96.44,3.95,165.60,1.00,199.01,38.00,3.00,24186.00,6232.00,604.00,6551.00,15.00,10784.00,
2011,7,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Mid-Continent",115.00,26.00,7.48,0.96,4.55,0.00,13.01,4.00,0.00,1465.00,379.00,239.00,164.00,0.00,683.00,
2011,7,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Fanning Field",295.00,50.00,21.01,0.00,9.02,0.00,19.96,9.00,0.00,2433.00,1128.00,0.00,231.00,0.00,1074.00,
2011,7,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",112.00,35.00,8.64,0.00,6.46,0.00,19.90,2.00,0.00,1710.00,432.00,0.00,221.00,0.00,1057.00,
2011,7,"OO","SkyWest Airlines Inc.","IPL","El Centro, CA: Imperial County",62.00,16.00,2.08,0.00,1.56,0.00,12.36,0.00,1.00,790.00,96.00,0.00,70.00,0.00,624.00,
2011,7,"OO","SkyWest Airlines Inc.","IYK","Inyokern, CA: Inyokern-Kern County",85.00,8.00,1.32,0.00,2.09,0.00,4.60,0.00,0.00,185.00,21.00,0.00,37.00,0.00,127.00,
2011,7,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jacksons Hole",114.00,25.00,11.73,1.00,5.14,0.00,7.13,1.00,0.00,1154.00,602.00,18.00,141.00,0.00,393.00,
2011,7,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital City",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: Mccarran International",640.00,164.00,50.50,0.00,35.94,0.00,77.56,6.00,1.00,7458.00,2525.00,0.00,1225.00,0.00,3708.00,
2011,7,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",4489.00,839.00,103.13,4.82,185.87,2.37,542.81,33.00,0.00,41178.00,6297.00,323.00,5425.00,122.00,29011.00,
2011,7,"OO","SkyWest Airlines Inc.","LEX","Lexington, KY: Blue Grass",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",31.00,11.00,0.24,0.77,5.56,0.00,4.43,6.00,0.00,671.00,9.00,89.00,272.00,0.00,301.00,
2011,7,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Daugherty Field",251.00,24.00,9.81,0.00,6.33,0.00,7.86,2.00,0.00,1025.00,601.00,0.00,153.00,0.00,271.00,
2011,7,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Adams Field",48.00,14.00,5.10,1.07,4.52,0.00,3.31,0.00,1.00,734.00,295.00,73.00,107.00,0.00,259.00,
2011,7,"OO","SkyWest Airlines Inc.","LMT","Klamath Falls, OR: Kingsley Field",93.00,13.00,4.27,0.00,0.70,0.00,8.02,0.00,0.00,713.00,298.00,0.00,21.00,0.00,394.00,
2011,7,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Municipal",106.00,35.00,8.86,2.80,7.68,0.00,15.65,1.00,0.00,2442.00,694.00,331.00,370.00,0.00,1047.00,
2011,7,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Municipal",32.00,3.00,0.71,0.00,0.10,0.00,2.19,3.00,0.00,87.00,22.00,0.00,3.00,0.00,62.00,
2011,7,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",61.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,64.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International",158.00,63.00,14.44,0.93,10.06,0.00,37.57,5.00,0.00,3680.00,685.00,142.00,336.00,0.00,2517.00,
2011,7,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: Tri City",90.00,19.00,6.69,0.00,4.93,0.00,7.38,7.00,0.00,955.00,310.00,0.00,174.00,0.00,471.00,
2011,7,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",275.00,65.00,24.38,2.13,15.56,0.00,22.93,0.00,1.00,3107.00,1191.00,43.00,505.00,0.00,1368.00,
2011,7,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",130.00,20.00,8.40,0.73,2.82,0.00,8.05,0.00,0.00,1571.00,526.00,85.00,264.00,0.00,696.00,
2011,7,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Medford Jackson County",382.00,110.00,24.41,1.00,12.25,0.00,72.34,18.00,2.00,6273.00,1304.00,124.00,384.00,0.00,4461.00,
2011,7,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell Field",794.00,180.00,30.66,5.06,30.91,0.00,113.37,16.00,0.00,10756.00,1973.00,243.00,1202.00,0.00,7338.00,
2011,7,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",62.00,18.00,6.31,0.00,4.80,0.00,6.89,6.00,0.00,845.00,367.00,0.00,146.00,0.00,332.00,
2011,7,"OO","SkyWest Airlines Inc.","MLI","Moline, IL: Quad/City",38.00,8.00,2.48,0.00,1.64,0.00,3.89,5.00,0.00,449.00,119.00,0.00,54.00,0.00,276.00,
2011,7,"OO","SkyWest Airlines Inc.","MOD","Modesto, CA: Modesto City County",121.00,45.00,7.00,0.00,4.32,0.00,33.68,9.00,0.00,3230.00,654.00,0.00,166.00,0.00,2410.00,
2011,7,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",237.00,61.00,25.61,2.79,9.77,0.00,22.82,11.00,1.00,3949.00,1422.00,238.00,446.00,0.00,1843.00,
2011,7,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Peninsula",307.00,98.00,16.01,3.18,15.79,0.00,63.02,17.00,2.00,5903.00,842.00,256.00,580.00,0.00,4225.00,
2011,7,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Truax Field",155.00,49.00,14.87,0.00,13.84,0.00,20.28,8.00,0.00,2751.00,867.00,0.00,595.00,0.00,1289.00,
2011,7,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Johnson/Bell Field",363.00,57.00,23.81,1.46,11.29,0.00,20.44,10.00,0.00,3136.00,1570.00,105.00,424.00,0.00,1037.00,
2011,7,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",1628.00,285.00,42.96,10.45,81.43,0.00,150.16,40.00,4.00,16959.00,2903.00,718.00,3481.00,0.00,9857.00,
2011,7,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong International",31.00,15.00,4.51,0.00,6.09,0.00,4.40,0.00,0.00,566.00,187.00,0.00,170.00,0.00,209.00,
2011,7,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose County",47.00,7.00,2.64,0.00,0.00,0.00,4.36,8.00,0.00,280.00,97.00,0.00,0.00,0.00,183.00,
2011,7,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",113.00,17.00,4.58,0.00,6.40,0.00,6.02,1.00,1.00,693.00,230.00,0.00,215.00,0.00,248.00,
2011,7,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",353.00,96.00,24.74,4.17,25.12,0.00,41.98,9.00,2.00,4224.00,1101.00,411.00,661.00,0.00,2051.00,
2011,7,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",260.00,55.00,19.23,0.43,9.17,0.00,26.17,3.00,0.00,2875.00,1035.00,94.00,294.00,0.00,1452.00,
2011,7,"OO","SkyWest Airlines Inc.","ONT","Ontario/San Bernardino, CA: La/Ontario International",355.00,58.00,24.64,0.00,11.01,0.00,22.36,14.00,1.00,2847.00,1479.00,0.00,318.00,0.00,1050.00,
2011,7,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: O'Hare",2511.00,604.00,46.78,5.80,204.13,0.00,347.29,123.00,7.00,40278.00,3614.00,350.00,12992.00,0.00,23322.00,
2011,7,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",26.00,7.00,3.64,0.00,0.11,0.00,3.25,0.00,0.00,426.00,183.00,0.00,4.00,0.00,239.00,
2011,7,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: North Bend Municipal",123.00,47.00,7.13,0.61,6.57,0.00,32.70,2.00,1.00,3176.00,402.00,17.00,245.00,0.00,2512.00,
2011,7,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley",62.00,12.00,2.11,0.00,2.00,0.00,7.89,5.00,0.00,871.00,122.00,0.00,82.00,0.00,667.00,
2011,7,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",1010.00,102.00,41.59,0.42,12.76,0.27,46.96,8.00,0.00,5779.00,2616.00,11.00,387.00,4.00,2761.00,
2011,7,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Sky Harbor International",516.00,128.00,44.22,0.91,27.43,0.00,55.44,8.00,2.00,6553.00,2416.00,125.00,928.00,0.00,3084.00,
2011,7,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: Greater Peoria",23.00,7.00,2.20,0.00,2.21,0.00,2.59,2.00,0.00,439.00,97.00,0.00,128.00,0.00,214.00,
2011,7,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Municipal",124.00,7.00,4.78,0.00,0.62,0.00,1.60,2.00,1.00,283.00,237.00,0.00,13.00,0.00,33.00,
2011,7,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",155.00,37.00,20.15,0.00,8.05,0.00,8.80,3.00,1.00,2130.00,1291.00,0.00,256.00,0.00,583.00,
2011,7,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",297.00,54.00,26.74,0.04,6.07,0.00,21.16,5.00,0.00,2997.00,1893.00,7.00,184.00,0.00,913.00,
2011,7,"OO","SkyWest Airlines Inc.","PSP","Indio/Palm Springs, CA: Palm Springs International",367.00,82.00,30.98,2.28,9.93,0.00,38.82,3.00,0.00,4959.00,2222.00,152.00,447.00,0.00,2138.00,
2011,7,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",322.00,63.00,20.44,4.71,9.54,0.00,28.30,8.00,3.00,3419.00,937.00,318.00,443.00,0.00,1721.00,
2011,7,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",147.00,56.00,9.93,0.49,6.29,0.00,39.29,9.00,0.00,3444.00,503.00,31.00,260.00,0.00,2650.00,
2011,7,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",272.00,57.00,15.13,0.28,10.61,0.00,30.98,5.00,0.00,3558.00,768.00,34.00,445.00,0.00,2311.00,
2011,7,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh Durham",41.00,15.00,6.12,0.00,6.95,0.00,1.93,0.00,1.00,660.00,352.00,0.00,218.00,0.00,90.00,
2011,7,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Rock Springs Sweetwater County",183.00,26.00,11.24,0.00,4.63,0.00,10.14,8.00,0.00,1410.00,739.00,0.00,141.00,0.00,530.00,
2011,7,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno International",329.00,66.00,20.79,0.00,6.82,0.00,38.39,8.00,2.00,4135.00,1376.00,0.00,220.00,0.00,2539.00,
2011,7,"OO","SkyWest Airlines Inc.","RST","Rochester, MN: Rochester Municipal",57.00,9.00,1.77,0.00,1.14,0.00,6.09,2.00,0.00,477.00,49.00,0.00,43.00,0.00,385.00,
2011,7,"OO","SkyWest Airlines Inc.","RSW","Ft. Myers, FL: Southwest Florida International Airport ",21.00,10.00,3.11,0.00,2.50,0.00,4.39,1.00,0.00,562.00,209.00,0.00,98.00,0.00,255.00,
2011,7,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",659.00,127.00,40.88,1.63,25.61,0.00,58.89,7.00,0.00,5675.00,1952.00,87.00,724.00,0.00,2912.00,
2011,7,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",270.00,74.00,22.33,0.57,24.08,0.00,27.02,2.00,3.00,3696.00,1318.00,12.00,620.00,0.00,1746.00,
2011,7,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",614.00,169.00,35.69,2.75,25.36,0.00,105.20,19.00,0.00,9399.00,1669.00,241.00,898.00,0.00,6591.00,
2011,7,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: Michiana Regional",6.00,2.00,1.79,0.00,0.18,0.00,0.03,1.00,0.00,60.00,54.00,0.00,5.00,0.00,1.00,
2011,7,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo/Paso Robles, CA: San Luis Obispo/Paso Robles Airport",324.00,78.00,16.32,0.43,13.93,0.00,47.32,5.00,0.00,4540.00,661.00,12.00,381.00,0.00,3486.00,
2011,7,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Standiford Field",35.00,6.00,2.86,0.00,1.14,0.00,2.00,1.00,0.00,390.00,140.00,0.00,23.00,0.00,227.00,
2011,7,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",656.00,56.00,21.94,0.00,12.39,0.00,21.68,3.00,0.00,2169.00,1034.00,0.00,311.00,0.00,824.00,
2011,7,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",4244.00,1500.00,77.58,1.89,639.84,0.05,780.65,180.00,5.00,117616.00,6471.00,193.00,54310.00,1.00,56641.00,
2011,7,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield Regional",62.00,17.00,3.03,0.35,5.65,0.00,7.98,7.00,0.00,994.00,177.00,36.00,235.00,0.00,546.00,
2011,7,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Municipal",171.00,24.00,7.55,0.00,8.98,0.00,7.47,0.00,0.00,757.00,277.00,0.00,204.00,0.00,276.00,
2011,7,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: San Jose International",217.00,27.00,9.68,0.00,5.31,0.00,12.01,2.00,0.00,1311.00,629.00,0.00,141.00,0.00,541.00,
2011,7,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake International",6160.00,701.00,144.90,12.38,143.84,0.36,399.52,65.00,7.00,37623.00,9488.00,536.00,4341.00,8.00,23250.00,
2011,7,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",642.00,166.00,33.23,0.00,22.97,0.53,109.27,18.00,0.00,9560.00,1743.00,0.00,871.00,33.00,6913.00,
2011,7,"OO","SkyWest Airlines Inc.","SMX","Santa Maria, CA: Santa Maria Public",117.00,16.00,5.15,0.00,4.27,0.00,6.57,1.00,0.00,625.00,301.00,0.00,114.00,0.00,210.00,
2011,7,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Orange County",117.00,37.00,15.23,0.00,6.46,0.00,15.30,3.00,0.00,2300.00,879.00,0.00,224.00,0.00,1197.00,
2011,7,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Capital",120.00,26.00,6.47,0.00,8.70,0.00,10.83,8.00,0.00,1350.00,411.00,0.00,347.00,0.00,592.00,
2011,7,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: Lambert International",193.00,45.00,17.62,1.38,13.11,0.00,12.90,9.00,0.00,2686.00,1257.00,56.00,477.00,0.00,896.00,
2011,7,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",223.00,16.00,13.33,0.00,1.64,0.00,1.03,2.00,1.00,527.00,475.00,0.00,36.00,0.00,16.00,
2011,7,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",27.00,10.00,4.40,0.00,2.47,0.00,3.14,0.00,0.00,649.00,247.00,0.00,84.00,0.00,318.00,
2011,7,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",190.00,50.00,15.06,2.79,15.39,0.00,16.75,4.00,1.00,2375.00,849.00,105.00,454.00,0.00,967.00,
2011,7,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",450.00,120.00,44.87,4.79,18.10,0.97,51.29,6.00,1.00,6718.00,2578.00,298.00,617.00,29.00,3196.00,
2011,7,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",63.00,16.00,5.74,1.36,4.01,0.00,4.89,1.00,0.00,1081.00,195.00,119.00,234.00,0.00,533.00,
2011,7,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Twin Falls City/Co Joslin",124.00,8.00,3.49,0.00,0.81,0.00,3.70,1.00,0.00,475.00,237.00,0.00,29.00,0.00,209.00,
2011,7,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: Mcghee Tyson",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","WYS","West Yellowstone, MT: Yellowstone",72.00,6.00,4.86,0.00,1.00,0.00,0.14,0.00,0.00,361.00,330.00,0.00,21.00,0.00,10.00,
2011,7,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",80.00,12.00,4.41,0.80,0.74,0.00,6.04,2.00,0.00,905.00,428.00,72.00,58.00,0.00,347.00,
2011,7,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma Mcas/Yuma International",114.00,7.00,0.96,0.00,0.57,0.00,5.48,1.00,0.00,510.00,66.00,0.00,31.00,0.00,413.00,
2011,7,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International",36.00,13.00,2.56,1.23,1.26,0.00,7.96,0.00,1.00,1148.00,203.00,47.00,92.00,0.00,806.00,
2011,7,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany County",55.00,23.00,3.68,0.00,2.38,0.00,16.94,0.00,0.00,1377.00,269.00,0.00,105.00,0.00,1003.00,
2011,7,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson",81.00,24.00,3.56,1.00,11.15,0.00,8.29,5.00,0.00,1538.00,337.00,81.00,645.00,0.00,475.00,
2011,7,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",61.00,13.00,1.96,0.00,2.38,0.00,8.66,3.00,0.00,666.00,132.00,0.00,90.00,0.00,444.00,
2011,7,"UA","United Air Lines Inc.","BDL","Hartford, CT: Bradley International",175.00,57.00,14.24,0.00,11.63,0.00,31.13,2.00,0.00,3659.00,898.00,0.00,593.00,0.00,2168.00,
2011,7,"UA","United Air Lines Inc.","BIL","Billings, MT: Logan International",62.00,16.00,4.62,0.64,0.50,0.00,10.24,1.00,0.00,933.00,166.00,50.00,23.00,0.00,694.00,
2011,7,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",119.00,42.00,10.24,0.55,6.04,0.00,25.17,1.00,0.00,3293.00,637.00,23.00,328.00,0.00,2305.00,
2011,7,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",739.00,226.00,62.45,5.38,48.22,0.00,109.96,23.00,1.00,15646.00,4116.00,588.00,2864.00,0.00,8078.00,
2011,7,"UA","United Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",87.00,27.00,9.68,0.00,3.00,0.00,14.32,1.00,0.00,2090.00,761.00,0.00,156.00,0.00,1173.00,
2011,7,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",331.00,104.00,22.88,0.42,29.51,0.00,51.19,1.00,1.00,7064.00,1479.00,22.00,1466.00,0.00,4097.00,
2011,7,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Gallatin Field",68.00,23.00,4.53,0.49,3.10,0.00,14.88,0.00,0.00,1702.00,229.00,103.00,112.00,0.00,1258.00,
2011,7,"UA","United Air Lines Inc.","CLE","Cleveland, OH: Hopkins International",71.00,16.00,3.02,0.00,5.37,0.00,7.61,2.00,0.00,1036.00,325.00,0.00,179.00,0.00,532.00,
2011,7,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",31.00,11.00,4.14,0.28,1.20,0.00,5.37,0.00,0.00,746.00,193.00,53.00,51.00,0.00,449.00,
2011,7,"UA","United Air Lines Inc.","CMH","Columbus, OH: Columbus International",73.00,13.00,4.00,0.80,1.33,0.00,6.86,4.00,2.00,520.00,149.00,37.00,34.00,0.00,300.00,
2011,7,"UA","United Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/ Northern Kentucky International",27.00,6.00,1.07,0.00,1.32,0.00,3.61,5.00,0.00,367.00,65.00,0.00,38.00,0.00,264.00,
2011,7,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",352.00,99.00,21.61,1.00,31.63,0.00,44.76,20.00,8.00,6349.00,1451.00,91.00,1610.00,0.00,3197.00,
2011,7,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4326.00,890.00,201.68,23.21,283.68,0.00,381.43,98.00,35.00,58951.00,13495.00,1740.00,14018.00,0.00,29698.00,
2011,7,"UA","United Air Lines Inc.","DFW","Dallas/Ft.Worth, TX: Dallas/Ft Worth International",272.00,41.00,11.72,1.00,5.92,0.00,22.36,5.00,0.00,2186.00,479.00,16.00,382.00,0.00,1309.00,
2011,7,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines Muncipal",108.00,35.00,5.73,1.50,6.90,0.00,20.87,1.00,0.00,1888.00,316.00,70.00,356.00,0.00,1146.00,
2011,7,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",35.00,13.00,3.30,0.00,2.79,0.00,6.91,0.00,1.00,694.00,180.00,0.00,149.00,0.00,365.00,
2011,7,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",366.00,132.00,23.46,3.29,49.65,0.00,55.60,14.00,2.00,9464.00,1757.00,176.00,3257.00,0.00,4274.00,
2011,7,"UA","United Air Lines Inc.","FSD","Sioux Falls, SD: Regional Joe Foss Field",55.00,10.00,3.40,0.00,1.76,0.00,4.84,3.00,0.00,558.00,137.00,0.00,71.00,0.00,350.00,
2011,7,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",60.00,18.00,6.71,2.08,1.87,0.00,7.34,0.00,0.00,845.00,305.00,135.00,59.00,0.00,346.00,
2011,7,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",27.00,5.00,1.99,0.00,1.39,0.00,1.62,0.00,0.00,359.00,153.00,0.00,56.00,0.00,150.00,
2011,7,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",346.00,61.00,34.76,1.55,9.75,0.00,14.94,2.00,1.00,6406.00,3928.00,125.00,260.00,0.00,2093.00,
2011,7,"UA","United Air Lines Inc.","IAD","Washington, DC: Dulles International",2224.00,515.00,139.16,13.61,139.22,0.00,223.02,57.00,7.00,31026.00,8516.00,1045.00,5130.00,0.00,16335.00,
2011,7,"UA","United Air Lines Inc.","IAH","Houston, TX: Houston Intercontinental",249.00,71.00,17.81,4.48,20.14,0.00,28.57,3.00,0.00,5207.00,1230.00,282.00,991.00,0.00,2704.00,
2011,7,"UA","United Air Lines Inc.","ICT","Wichita, KS: Mid-Continent",49.00,18.00,1.87,2.20,3.93,0.00,10.00,1.00,0.00,1302.00,125.00,215.00,273.00,0.00,689.00,
2011,7,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jacksons Hole",177.00,40.00,14.40,0.16,2.72,0.00,22.72,9.00,0.00,2934.00,1158.00,4.00,117.00,0.00,1655.00,
2011,7,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",30.00,7.00,1.17,0.00,1.24,0.00,4.59,1.00,0.00,416.00,32.00,0.00,55.00,0.00,329.00,
2011,7,"UA","United Air Lines Inc.","JFK","New York, NY: Kennedy International",370.00,71.00,13.15,0.00,41.69,0.00,16.15,2.00,1.00,3311.00,764.00,0.00,1323.00,0.00,1224.00,
2011,7,"UA","United Air Lines Inc.","KOA","Kona, HI: Keahole",131.00,20.00,11.60,0.00,1.21,0.00,7.19,0.00,0.00,3275.00,2467.00,0.00,29.00,0.00,779.00,
2011,7,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: Mccarran International",635.00,156.00,46.27,1.68,27.06,0.00,80.99,6.00,3.00,9900.00,3219.00,78.00,1063.00,0.00,5540.00,
2011,7,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2300.00,434.00,111.23,14.27,95.10,0.00,213.40,56.00,4.00,25874.00,6938.00,1038.00,3357.00,0.00,14541.00,
2011,7,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",566.00,177.00,40.23,6.34,60.26,0.00,70.17,30.00,0.00,14376.00,2878.00,701.00,4954.00,0.00,5843.00,
2011,7,"UA","United Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",126.00,25.00,9.90,0.00,3.13,0.00,11.97,0.00,1.00,2070.00,454.00,0.00,98.00,0.00,1518.00,
2011,7,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",60.00,24.00,6.29,0.65,4.90,0.00,12.16,0.00,0.00,1286.00,296.00,58.00,205.00,0.00,727.00,
2011,7,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",491.00,140.00,38.48,2.57,47.63,0.00,51.32,5.00,6.00,9323.00,2608.00,285.00,2097.00,0.00,4333.00,
2011,7,"UA","United Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International  Olmsted Field",31.00,12.00,2.71,0.00,3.40,0.00,5.89,0.00,0.00,626.00,153.00,0.00,97.00,0.00,376.00,
2011,7,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,37.00,0.00,0.00,0.00,0.00,
2011,7,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",309.00,84.00,24.97,1.80,21.93,0.00,35.30,7.00,0.00,5809.00,1677.00,181.00,1670.00,0.00,2281.00,
2011,7,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong International",179.00,51.00,14.45,1.48,7.64,0.00,27.43,1.00,1.00,3371.00,1192.00,93.00,275.00,0.00,1811.00,
2011,7,"UA","United Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",60.00,21.00,2.78,0.68,4.64,0.00,12.91,3.00,0.00,980.00,104.00,21.00,197.00,0.00,658.00,
